time,action,ticker,price,qty,fee,cost,source,spread,capital_after,slippage,mid_at_fill,note
2025-12-15 10:16:23.228374,BUY_YES,KXHIGHNY-25DEC15-B30.5,40.0,1,0.02,0.42000000000000004,MM,2.0,14.940000000000085,1.0,39.0,
2025-12-15 10:36:55.497786,BUY_YES,KXHIGHNY-25DEC15-B30.5,52.0,1,0.02,0.54,MM,1.0,14.400000000000084,1.5,50.5,
2025-12-15 10:37:19.506929,BUY_YES,KXHIGHNY-25DEC15-B30.5,48.0,1,0.02,0.5,MM,6.0,13.900000000000084,3.0,45.0,
2025-12-15 10:37:21.593219,BUY_YES,KXHIGHNY-25DEC15-B30.5,49.0,1,0.02,0.51,MM,6.0,13.390000000000084,4.0,45.0,
2025-12-15 10:37:24.957145,BUY_YES,KXHIGHNY-25DEC15-B30.5,48.0,1,0.02,0.5,MM,6.0,12.890000000000084,3.0,45.0,
2025-12-15 10:37:25.634654,BUY_YES,KXHIGHNY-25DEC15-B30.5,48.0,1,0.02,0.5,MM,5.0,12.390000000000084,2.5,45.5,
2025-12-15 10:44:29.208472,BUY_YES,KXHIGHNY-25DEC15-B30.5,44.0,1,0.02,0.46,MM,4.0,11.930000000000083,2.0,42.0,
2025-12-15 10:44:29.508347,BUY_YES,KXHIGHNY-25DEC15-B30.5,44.0,1,0.02,0.46,MM,3.0,11.470000000000082,2.5,41.5,
2025-12-15 10:44:33.169955,BUY_YES,KXHIGHNY-25DEC15-B30.5,43.0,1,0.02,0.45,MM,3.0,11.020000000000083,1.5,41.5,
2025-12-15 10:44:36.126562,BUY_YES,KXHIGHNY-25DEC15-B30.5,43.0,1,0.02,0.45,MM,2.0,10.570000000000084,1.0,42.0,
2025-12-15 10:51:50.619330,BUY_NO,KXHIGHNY-25DEC15-B28.5,54.0,1,0.02,0.56,MM,6.0,10.010000000000083,3.0,49.0,
2025-12-15 10:51:51.451838,BUY_NO,KXHIGHNY-25DEC15-B28.5,54.0,1,0.02,0.56,MM,5.0,9.450000000000083,2.5,48.5,
2025-12-15 15:00:06.775946,BUY_NO,KXHIGHNY-25DEC15-B28.5,7.0,6,0.03,0.45000000000000007,MM,4.0,9.000000000000083,2.0,95.0,
2025-12-15 15:00:44.286237,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,4,0.03,0.39,MM,5.0,8.610000000000083,3.5,94.5,
2025-12-15 15:01:02.932536,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,5,0.03,0.43000000000000005,MM,5.0,8.180000000000083,2.5,94.5,
2025-12-15 15:10:45.101785,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,4,0.03,0.39,MM,5.0,7.7900000000000835,3.5,94.5,
2025-12-15 15:11:03.134094,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,4,0.03,0.35,MM,5.0,7.440000000000084,2.5,94.5,
2025-12-15 15:12:25.662660,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,3,0.02,0.29000000000000004,MM,5.0,7.150000000000084,3.5,94.5,
2025-12-15 15:14:49.780469,BUY_NO,KXHIGHNY-25DEC15-B28.5,9.0,3,0.02,0.29000000000000004,MM,5.0,6.860000000000084,3.5,94.5,
2025-12-15 15:15:02.234327,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,6.0,6.600000000000084,3.0,5.0,
2025-12-15 15:15:16.776304,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,3,0.02,0.26,MM,5.0,6.340000000000084,2.5,94.5,
2025-12-15 15:16:04.117168,BUY_NO,KXHIGHNY-25DEC15-B28.5,8.0,1,0.01,0.09,MM,5.0,6.250000000000084,2.5,94.5,
2025-12-15 15:16:55.738904,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,6.0,5.990000000000085,3.0,5.0,
2025-12-15 15:16:55.829854,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,6.0,5.730000000000085,3.0,5.0,
2025-12-15 15:16:57.326802,BUY_YES,KXHIGHNY-25DEC15-B30.5,8.0,3,0.02,0.26,MM,4.0,5.470000000000085,3.0,5.0,
2025-12-15 15:17:01.338615,BUY_YES,KXHIGHNY-25DEC15-B30.5,7.0,3,0.02,0.23,MM,5.0,5.240000000000085,2.5,4.5,
2025-12-15 15:18:00.455837,BUY_YES,KXHIGHNY-25DEC15-B30.5,7.0,3,0.02,0.23,MM,3.0,5.010000000000084,1.5,5.5,
2025-12-15 15:18:01.063328,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,2,0.02,0.19999999999999998,MM,6.0,4.810000000000084,3.0,6.0,
2025-12-15 15:18:01.385579,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,2,0.02,0.19999999999999998,MM,6.0,4.610000000000084,3.0,6.0,
2025-12-15 15:18:06.368518,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.510000000000084,3.0,6.0,
2025-12-15 15:18:06.576167,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.4100000000000845,3.0,6.0,
2025-12-15 15:18:08.708416,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.310000000000085,3.0,6.0,
2025-12-15 15:18:12.930870,BUY_YES,KXHIGHNY-25DEC15-B30.5,9.0,1,0.01,0.09999999999999999,MM,6.0,4.210000000000085,3.0,6.0,
2025-12-15 15:53:55.105569,BUY_NO,KXHIGHNY-25DEC15-B28.5,3.0,1,0.01,0.04,MM,1.0,4.170000000000085,1.5,98.5,
2025-12-15 16:09:40.604282,BUY_YES,KXHIGHNY-25DEC15-B30.5,2.0,4,0.01,0.09,MM,1.0,4.080000000000085,1.5,0.5,
2025-12-16 09:52:04.358914,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,2.0,3.9300000000000854,2.0,12.0,
2025-12-16 09:52:05.381629,BUY_YES,KXHIGHNY-25DEC16-B30.5,13.0,1,0.01,0.14,MM,1.0,3.7900000000000853,1.5,11.5,
2025-12-16 09:58:09.049405,BUY_YES,KXHIGHNY-25DEC16-B30.5,15.0,1,0.01,0.16,MM,3.0,3.630000000000085,1.5,13.5,
2025-12-16 09:58:09.049624,BUY_YES,KXHIGHNY-25DEC16-B30.5,15.0,1,0.01,0.16,MM,2.0,3.470000000000085,2.0,13.0,
2025-12-16 09:58:09.323626,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,1.0,3.320000000000085,0.5,13.5,
2025-12-16 09:58:10.538951,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,2.0,3.170000000000085,1.0,13.0,
2025-12-16 09:58:11.428917,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,1.0,3.0200000000000853,0.5,13.5,
2025-12-16 09:58:14.948841,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,2.0,2.8700000000000854,1.0,13.0,
2025-12-16 09:58:14.949013,BUY_YES,KXHIGHNY-25DEC16-B30.5,14.0,1,0.01,0.15000000000000002,MM,1.0,2.7200000000000855,1.5,12.5,
2025-12-16 09:58:21.431205,BUY_YES,KXHIGHNY-25DEC16-B30.5,13.0,1,0.01,0.14,MM,2.0,2.5800000000000853,1.0,12.0,
2025-12-16 10:55:46.809164,BUY_YES,KXHIGHNY-25DEC16-B34.5,4.0,1,0.01,0.05,MM,2.0,2.5300000000000855,1.0,3.0,
2025-12-16 10:55:50.331404,BUY_YES,KXHIGHNY-25DEC16-B34.5,4.0,1,0.01,0.05,MM,1.0,2.4800000000000857,0.5,3.5,
2025-12-16 10:55:53.483870,BUY_YES,KXHIGHNY-25DEC16-B34.5,4.0,1,0.01,0.05,MM,2.0,2.430000000000086,1.0,3.0,
2025-12-16 10:58:50.583549,BUY_YES,KXHIGHNY-25DEC16-B34.5,3.0,1,0.01,0.04,MM,1.0,2.390000000000086,0.5,2.5,
2025-12-17 09:53:17.078859,BUY_YES,KXHIGHNY-25DEC17-B47.5,11.0,1,0.01,0.12,MM,4.0,2.2700000000000857,2.0,9.0,
2025-12-17 09:58:14.473983,BUY_YES,KXHIGHNY-25DEC17-B47.5,10.0,1,0.01,0.11,MM,2.0,2.160000000000086,1.0,9.0,
2025-12-18 09:49:52.395719,BUY_YES,KXHIGHNY-25DEC18-B52.5,17.0,1,0.01,0.18000000000000002,MM,1.0,3.9800000000000852,0.5,16.5,
2025-12-18 09:49:53.804046,BUY_YES,KXHIGHNY-25DEC18-B52.5,17.0,1,0.01,0.18000000000000002,MM,1.0,3.800000000000085,0.5,16.5,
2025-12-18 09:49:55.053492,BUY_YES,KXHIGHNY-25DEC18-B52.5,17.0,1,0.01,0.18000000000000002,MM,1.0,3.620000000000085,0.5,16.5,
2025-12-18 10:11:44.604214,BUY_YES,KXHIGHNY-25DEC18-T50,17.0,1,0.01,0.18000000000000002,MM,5.0,3.4400000000000848,2.5,14.5,
2025-12-18 10:11:45.495508,BUY_YES,KXHIGHNY-25DEC18-T50,16.0,1,0.01,0.17,MM,4.0,3.270000000000085,2.0,14.0,
2025-12-18 10:34:30.879102,BUY_YES,KXHIGHNY-25DEC18-T50,14.0,1,0.01,0.15000000000000002,MM,1.0,3.120000000000085,0.5,13.5,
2025-12-18 10:42:01.916886,BUY_YES,KXHIGHNY-25DEC18-T50,7.0,1,0.01,0.08,MM,2.0,3.040000000000085,1.0,6.0,
2025-12-18 10:42:02.178654,BUY_YES,KXHIGHNY-25DEC18-T50,7.0,1,0.01,0.08,MM,1.0,2.960000000000085,0.5,6.5,
2025-12-18 10:49:39.079250,BUY_YES,KXHIGHNY-25DEC18-T50,10.0,1,0.01,0.11,MM,2.0,2.850000000000085,1.0,9.0,
2025-12-18 10:49:39.079508,BUY_YES,KXHIGHNY-25DEC18-T50,10.0,1,0.01,0.11,MM,3.0,2.740000000000085,1.5,8.5,
2025-12-18 10:49:39.079628,BUY_YES,KXHIGHNY-25DEC18-T50,10.0,1,0.01,0.11,MM,4.0,2.630000000000085,2.0,8.0,
2025-12-18 10:49:43.340378,BUY_YES,KXHIGHNY-25DEC18-T50,9.0,1,0.01,0.09999999999999999,MM,1.0,2.530000000000085,0.5,8.5,
2025-12-18 10:50:04.440424,BUY_YES,KXHIGHNY-25DEC18-T50,9.0,1,0.01,0.09999999999999999,MM,3.0,2.430000000000085,1.5,7.5,
2025-12-18 15:05:00.314171,BUY_YES,KXHIGHNY-25DEC18-B52.5,9.0,1,0.01,0.09999999999999999,MM,2.0,2.330000000000085,2.0,7.0,
2025-12-18 15:06:22.779034,BUY_YES,KXHIGHNY-25DEC18-B52.5,9.0,1,0.01,0.09999999999999999,MM,2.0,2.230000000000085,2.0,7.0,
2025-12-18 15:08:36.278969,BUY_YES,KXHIGHNY-25DEC18-B52.5,9.0,1,0.01,0.09999999999999999,MM,2.0,2.1300000000000847,2.0,7.0,
2025-12-19 09:53:09.553698,BUY_NO,KXHIGHNY-25DEC19-B58.5,10.0,1,0.01,0.11,MM,4.0,2.020000000000085,2.0,92.0,
2025-12-19 09:53:09.553945,BUY_NO,KXHIGHNY-25DEC19-B58.5,10.0,1,0.01,0.11,MM,3.0,1.9100000000000847,1.5,91.5,
2025-12-19 09:53:10.053555,BUY_NO,KXHIGHNY-25DEC19-B58.5,10.0,1,0.01,0.11,MM,4.0,1.8000000000000846,2.0,92.0,
2025-12-19 09:53:10.053765,BUY_NO,KXHIGHNY-25DEC19-B58.5,10.0,1,0.01,0.11,MM,2.0,1.6900000000000845,1.0,91.0,
2025-12-19 09:53:11.303510,BUY_NO,KXHIGHNY-25DEC19-B58.5,8.0,1,0.01,0.09,MM,2.0,1.6000000000000845,1.0,93.0,
2025-12-19 09:53:11.303747,BUY_NO,KXHIGHNY-25DEC19-B58.5,8.0,1,0.01,0.09,MM,1.0,1.5100000000000844,0.5,92.5,
2025-12-19 09:53:11.803551,BUY_NO,KXHIGHNY-25DEC19-B58.5,8.0,1,0.01,0.09,MM,2.0,1.4200000000000843,1.0,93.0,
2025-12-19 09:53:12.053334,BUY_NO,KXHIGHNY-25DEC19-B58.5,8.0,1,0.01,0.09,MM,1.0,1.3300000000000842,0.5,92.5,
2025-12-19 09:53:16.056805,BUY_NO,KXHIGHNY-25DEC19-B58.5,3.0,1,0.01,0.04,MM,2.0,1.2900000000000842,1.0,98.0,
2025-12-19 09:53:16.057030,BUY_NO,KXHIGHNY-25DEC19-B58.5,3.0,1,0.01,0.04,MM,1.0,1.2500000000000842,1.5,98.5,
2025-12-19 09:53:18.063489,BUY_NO,KXHIGHNY-25DEC19-B58.5,2.0,2,0.01,0.05,MM,2.0,1.200000000000084,1.0,99.0,
2025-12-19 09:53:19.553696,BUY_NO,KXHIGHNY-25DEC19-B58.5,2.0,2,0.01,0.05,MM,1.0,1.150000000000084,0.5,98.5,
2025-12-19 09:53:38.560566,BUY_NO,KXHIGHNY-25DEC19-B58.5,2.0,1,0.01,0.03,MM,1.0,1.120000000000084,1.5,99.5,
2025-12-20 15:42:40.088318,BUY_YES,KXHIGHNY-25DEC20-B40.5,2.0,3,0.01,0.06999999999999999,MM,1.0,1.050000000000084,1.5,0.5,
2025-12-20 15:52:31.297944,BUY_NO,KXHIGHNY-25DEC20-B36.5,5.0,1,0.01,0.060000000000000005,MM,3.0,0.9900000000000839,1.5,96.5,
2025-12-20 15:52:31.298127,BUY_NO,KXHIGHNY-25DEC20-B36.5,5.0,1,0.01,0.060000000000000005,MM,4.0,0.9300000000000839,2.0,97.0,
2025-12-20 15:52:44.774308,BUY_NO,KXHIGHNY-25DEC20-B36.5,2.0,1,0.01,0.03,MM,2.0,0.9000000000000838,1.0,99.0,
2025-12-20 15:52:44.834816,BUY_NO,KXHIGHNY-25DEC20-B36.5,2.0,1,0.01,0.03,MM,1.0,0.8700000000000838,0.5,98.5,
2025-12-20 15:52:44.981737,BUY_NO,KXHIGHNY-25DEC20-B36.5,2.0,1,0.01,0.03,MM,2.0,0.8400000000000838,1.0,99.0,
2025-12-20 15:52:50.185284,BUY_NO,KXHIGHNY-25DEC20-B36.5,2.0,1,0.01,0.03,MM,1.0,0.8100000000000838,0.5,98.5,
2025-12-20 15:53:09.570730,BUY_YES,KXHIGHNY-25DEC20-B38.5,3.0,1,0.01,0.04,MM,1.0,0.7700000000000837,0.5,2.5,
2025-12-20 15:56:29.840626,BUY_NO,KXHIGHNY-25DEC20-B36.5,4.0,1,0.01,0.05,MM,2.0,0.7200000000000837,1.0,97.0,
2025-12-20 15:56:30.017797,BUY_NO,KXHIGHNY-25DEC20-B36.5,4.0,1,0.01,0.05,MM,1.0,0.6700000000000836,1.5,97.5,
2025-12-20 16:38:32.368695,BUY_YES,KXHIGHNY-25DEC20-B40.5,3.0,1,0.01,0.04,MM,2.0,0.6300000000000836,1.0,2.0,
2025-12-21 09:04:36.029071,BUY_YES,KXHIGHNY-25DEC21-B46.5,40.0,1,0.02,0.42000000000000004,MM,4.0,9.210000000000084,2.0,38.0,
2025-12-21 09:16:00.742917,BUY_YES,KXHIGHNY-25DEC21-B44.5,45.0,1,0.02,0.47000000000000003,MM,2.0,8.740000000000084,2.0,43.0,
2025-12-21 09:16:04.168000,BUY_YES,KXHIGHNY-25DEC21-B44.5,44.0,1,0.02,0.46,MM,3.0,8.280000000000083,1.5,42.5,
2025-12-21 09:16:04.168189,BUY_YES,KXHIGHNY-25DEC21-B44.5,44.0,1,0.02,0.46,MM,4.0,7.820000000000083,2.0,42.0,
2025-12-21 09:16:04.168260,BUY_YES,KXHIGHNY-25DEC21-B44.5,44.0,1,0.02,0.46,MM,16.0,7.360000000000083,8.0,36.0,
2025-12-21 09:16:11.276871,BUY_YES,KXHIGHNY-25DEC21-B44.5,41.0,1,0.02,0.43,MM,4.0,6.930000000000083,3.0,38.0,
2025-12-21 09:17:58.347869,BUY_YES,KXHIGHNY-25DEC21-B44.5,35.0,1,0.02,0.37,MM,8.0,6.560000000000083,4.0,31.0,
2025-12-21 09:21:13.547206,BUY_YES,KXHIGHNY-25DEC21-B44.5,34.0,1,0.02,0.36000000000000004,MM,4.0,6.200000000000083,2.0,32.0,
2025-12-21 09:22:18.390888,BUY_YES,KXHIGHNY-25DEC21-B44.5,34.0,1,0.02,0.36000000000000004,MM,3.0,5.8400000000000825,2.5,31.5,
2025-12-21 09:22:27.904360,BUY_YES,KXHIGHNY-25DEC21-B44.5,33.0,1,0.02,0.35000000000000003,MM,2.0,5.490000000000083,1.0,32.0,
2025-12-21 09:55:32.813283,BUY_YES,KXHIGHNY-25DEC21-T47,5.0,1,0.01,0.060000000000000005,MM,2.0,5.430000000000083,2.0,3.0,
2025-12-21 09:55:34.576420,BUY_YES,KXHIGHNY-25DEC21-T47,4.0,3,0.01,0.13,MM,1.0,5.300000000000083,1.5,2.5,
2025-12-21 09:55:35.746463,BUY_YES,KXHIGHNY-25DEC21-T47,4.0,2,0.01,0.09,MM,1.0,5.2100000000000835,1.5,2.5,
2025-12-21 09:55:36.338838,BUY_YES,KXHIGHNY-25DEC21-T47,3.0,5,0.02,0.16999999999999998,MM,2.0,5.0400000000000835,1.0,2.0,
2025-12-21 09:55:37.408113,BUY_YES,KXHIGHNY-25DEC21-T47,4.0,1,0.01,0.05,MM,2.0,4.990000000000084,2.0,2.0,
2025-12-21 09:55:38.127733,BUY_YES,KXHIGHNY-25DEC21-T47,3.0,3,0.01,0.09999999999999999,MM,1.0,4.890000000000084,1.5,1.5,
2025-12-22 09:19:49.939250,BUY_YES,KXHIGHNY-25DEC22-B36.5,14.0,1,0.01,0.15000000000000002,MM,1.0,5.740000000000084,0.5,13.5,
2025-12-22 09:38:41.991927,BUY_YES,KXHIGHNY-25DEC22-B40.5,30.0,1,0.02,0.32,MM,1.0,5.420000000000083,0.5,29.5,
2025-12-22 09:53:37.003271,BUY_YES,KXHIGHNY-25DEC22-B40.5,27.0,1,0.02,0.29000000000000004,MM,2.0,5.130000000000083,1.0,26.0,
2025-12-22 09:53:38.069055,BUY_YES,KXHIGHNY-25DEC22-B40.5,27.0,1,0.02,0.29000000000000004,MM,1.0,4.840000000000083,1.5,25.5,
2025-12-22 09:53:38.248669,BUY_YES,KXHIGHNY-25DEC22-B40.5,26.0,1,0.02,0.28,MM,2.0,4.560000000000083,1.0,25.0,
2025-12-22 09:53:45.973594,BUY_YES,KXHIGHNY-25DEC22-B40.5,26.0,1,0.02,0.28,MM,2.0,4.280000000000083,1.0,25.0,
2025-12-22 09:56:17.361947,BUY_YES,KXHIGHNY-25DEC22-B40.5,23.0,1,0.02,0.25,MM,1.0,4.030000000000083,3.5,19.5,
2025-12-22 09:56:38.903131,BUY_YES,KXHIGHNY-25DEC22-B40.5,20.0,1,0.02,0.22,MM,3.0,3.8100000000000827,2.5,17.5,
2025-12-22 09:56:44.768629,BUY_YES,KXHIGHNY-25DEC22-B40.5,19.0,1,0.02,0.21,MM,4.0,3.6000000000000827,2.0,17.0,
2025-12-22 09:56:44.768843,BUY_YES,KXHIGHNY-25DEC22-B40.5,20.0,1,0.02,0.22,MM,1.0,3.3800000000000825,4.5,15.5,
2025-12-22 09:56:48.304116,BUY_YES,KXHIGHNY-25DEC22-B40.5,16.0,1,0.01,0.17,MM,5.0,3.2100000000000826,2.5,13.5,
2025-12-22 09:56:50.812621,BUY_YES,KXHIGHNY-25DEC22-B40.5,16.0,1,0.01,0.17,MM,4.0,3.0400000000000826,3.0,13.0,
2025-12-22 09:56:52.324925,BUY_YES,KXHIGHNY-25DEC22-B40.5,15.0,1,0.01,0.16,MM,1.0,2.8800000000000825,0.5,14.5,
2025-12-22 09:56:54.640625,BUY_YES,KXHIGHNY-25DEC22-B40.5,15.0,1,0.01,0.16,MM,5.0,2.7200000000000824,2.5,12.5,
2025-12-22 10:29:26.384398,BUY_YES,KXHIGHNY-25DEC22-B40.5,15.0,1,0.01,0.16,MM,7.0,2.560000000000082,3.5,11.5,
2025-12-22 10:29:29.202276,BUY_YES,KXHIGHNY-25DEC22-B40.5,14.0,1,0.01,0.15000000000000002,MM,2.0,2.4100000000000823,1.0,13.0,
2025-12-22 10:29:31.635984,BUY_YES,KXHIGHNY-25DEC22-B40.5,13.0,1,0.01,0.14,MM,4.0,2.270000000000082,2.0,11.0,
2025-12-22 15:24:12.740736,BUY_NO,KXHIGHNY-25DEC22-B38.5,2.0,6,0.01,0.13,MM,1.0,2.1400000000000823,1.5,99.5,
2025-12-22 15:24:14.731918,BUY_NO,KXHIGHNY-25DEC22-B38.5,2.0,5,0.01,0.11,MM,1.0,2.0300000000000824,1.5,99.5,
2025-12-22 15:25:49.983322,BUY_YES,KXHIGHNY-25DEC22-B40.5,3.0,2,0.01,0.06999999999999999,MM,1.0,1.9600000000000823,2.5,0.5,
2025-12-22 15:28:03.228701,BUY_YES,KXHIGHNY-25DEC22-B40.5,4.0,1,0.01,0.05,MM,3.0,1.9100000000000823,2.5,1.5,
2025-12-22 15:36:13.980411,BUY_NO,KXHIGHNY-25DEC22-B38.5,7.0,1,0.01,0.08,MM,6.0,1.8300000000000822,3.0,96.0,
2025-12-22 15:36:38.484374,BUY_NO,KXHIGHNY-25DEC22-B38.5,7.0,1,0.01,0.08,MM,6.0,1.7500000000000822,3.0,96.0,
2025-12-22 15:38:35.230597,BUY_NO,KXHIGHNY-25DEC22-B38.5,7.0,1,0.01,0.08,MM,6.0,1.670000000000082,3.0,96.0,
2025-12-22 15:38:57.978417,BUY_NO,KXHIGHNY-25DEC22-B38.5,5.0,1,0.01,0.060000000000000005,MM,4.0,1.610000000000082,2.0,97.0,
2025-12-22 15:39:19.981210,BUY_NO,KXHIGHNY-25DEC22-B38.5,5.0,1,0.01,0.060000000000000005,MM,4.0,1.550000000000082,2.0,97.0,
2025-12-23 15:04:27.148082,BUY_NO,KXHIGHNY-25DEC23-B40.5,8.0,1,0.01,0.09,MM,2.0,1.460000000000082,1.0,93.0,
2025-12-23 15:04:44.744491,BUY_NO,KXHIGHNY-25DEC23-B40.5,8.0,1,0.01,0.09,MM,2.0,1.3700000000000818,1.0,93.0,
2025-12-23 15:05:37.008398,BUY_YES,KXHIGHNY-25DEC23-B42.5,6.0,1,0.01,0.06999999999999999,MM,1.0,1.3000000000000818,0.5,5.5,
2025-12-24 09:38:33.751694,BUY_YES,KXHIGHNY-25DEC24-T47,4.0,1,0.01,0.05,MM,1.0,1.2500000000000817,1.5,2.5,
2025-12-24 10:53:05.659967,BUY_YES,KXHIGHNY-25DEC24-B44.5,3.0,2,0.01,0.06999999999999999,MM,2.0,1.1800000000000817,1.0,2.0,
2025-12-24 10:53:05.660139,BUY_YES,KXHIGHNY-25DEC24-B44.5,3.0,1,0.01,0.04,MM,3.0,1.1400000000000816,1.5,1.5,
2025-12-24 10:53:05.660213,BUY_YES,KXHIGHNY-25DEC24-B44.5,3.0,1,0.01,0.04,MM,1.0,1.1000000000000816,2.5,0.5,
2025-12-24 10:54:07.356222,BUY_NO,KXHIGHNY-25DEC24-B46.5,6.0,1,0.01,0.06999999999999999,MM,4.0,1.0300000000000815,3.0,97.0,
2025-12-24 10:54:11.353343,BUY_NO,KXHIGHNY-25DEC24-B46.5,5.0,1,0.01,0.060000000000000005,MM,3.0,0.9700000000000815,2.5,97.5,
2025-12-24 10:54:25.211305,BUY_NO,KXHIGHNY-25DEC24-B46.5,5.0,1,0.01,0.060000000000000005,MM,3.0,0.9100000000000814,2.5,97.5,
